caseid,score,cohort90,female,sclass
2769,8,-6,1,2
2770,55,-6,1,1
2771,48,-6,1,2
2772,34,-6,1,1
2773,46,-6,1,1
2775,0,-6,1,1
2777,36,-6,1,4
2780,7,-6,1,3
2784,11,-6,1,1
2785,13,-6,1,3
2786,0,-6,1,4
2787,36,-6,1,3
9188,18,-4,1,2
9190,26,-4,1,3
9192,41,-4,1,1
9193,10,-4,1,3
9194,40,-4,1,2
9196,21,-4,1,2
9197,21,-4,1,2
15209,18,-2,1,1
15213,32,-2,1,2
20240,10,0,1,3
20245,6,0,1,4
20248,20,0,1,2
28090,36,6,1,4
28091,46,6,1,1
28093,49,6,1,3
28094,25,6,1,4
28096,31,6,1,1
28097,47,6,1,2
28099,34,6,1,3
28101,31,6,1,2
33712,43,8,1,1
33713,45,8,1,4
33715,47,8,1,3
33717,54,8,1,1
33718,21,8,1,4
33719,56,8,1,2
33720,47,8,1,4
33721,52,8,1,1
33722,51,8,1,4
33723,48,8,1,2
33724,38,8,1,4
33725,45,8,1,3
2872,28,-6,1,1
2878,7,-6,1,2
2879,19,-6,1,3
2880,13,-6,1,4
2883,44,-6,1,2
2885,20,-6,1,4
9262,16,-4,1,2
9265,5,-4,1,2
9266,0,-4,1,2
15279,0,-2,1,3
15280,29,-2,1,2
15283,3,-2,1,3
20300,12,0,1,4
20301,10,0,1,3
3002,22,-6,1,3
3004,0,-6,1,3
3008,22,-6,1,4
3009,41,-6,1,2
3012,5,-6,1,3
9367,45,-4,1,1
9368,0,-4,1,3
9375,42,-4,1,3
15380,22,-2,1,4
15381,0,-2,1,2
15384,30,-2,1,2
15385,25,-2,1,2
20370,21,0,1,3
3080,39,-6,1,2
3082,0,-6,1,4
9467,56,-4,1,1
9468,4,-4,1,2
9471,54,-4,1,1
9472,52,-4,1,3
9473,4,-4,1,1
9474,45,-4,1,1
9475,35,-4,1,1
9476,7,-4,1,3
15449,36,-2,1,1
15450,28,-2,1,4
20443,30,0,1,1
20444,36,0,1,2
20450,54,0,1,1
28266,40,6,1,4
28267,37,6,1,3
28268,54,6,1,1
28269,49,6,1,1
28271,40,6,1,2
28272,49,6,1,1
33979,16,8,1,2
33980,54,8,1,1
33983,17,8,1,4
3118,0,-6,1,4
3119,37,-6,1,3
3120,0,-6,1,4
3121,14,-6,1,3
3122,18,-6,1,2
3123,46,-6,1,1
9506,0,-4,1,3
9507,21,-4,1,2
9508,25,-4,1,1
9509,18,-4,1,1
15479,29,-2,1,1
15480,39,-2,1,2
15481,52,-2,1,2
15482,25,-2,1,2
15486,31,-2,1,1
20475,61,0,1,1
20477,39,0,1,1
20478,35,0,1,1
20479,30,0,1,3
28299,50,6,1,1
28300,0,6,1,4
28302,60,6,1,2
28304,17,6,1,4
28307,39,6,1,4
28308,38,6,1,3
28309,25,6,1,4
28310,25,6,1,4
28311,28,6,1,3
28312,44,6,1,3
28313,23,6,1,4
34028,52,8,1,4
34031,57,8,1,1
34033,49,8,1,3
34034,41,8,1,3
34036,16,8,1,4
34037,34,8,1,3
34040,30,8,1,1
3311,16,-6,1,4
3313,53,-6,1,1
3314,14,-6,1,4
3315,28,-6,1,3
3317,47,-6,1,1
3318,22,-6,1,3
3319,35,-6,1,2
3320,17,-6,1,4
3322,26,-6,1,1
9703,12,-4,1,2
9706,8,-4,1,3
9710,19,-4,1,1
9711,12,-4,1,3
9712,0,-4,1,4
9714,49,-4,1,4
9715,0,-4,1,3
15653,32,-2,1,4
15654,17,-2,1,2
15657,0,-2,1,3
15659,22,-2,1,3
15660,22,-2,1,4
20606,52,0,1,2
20607,0,0,1,4
20609,0,0,1,2
20612,0,0,1,2
20613,0,0,1,4
20614,15,0,1,1
20616,15,0,1,4
28403,13,6,1,4
28407,32,6,1,4
28410,35,6,1,3
28412,27,6,1,2
34239,47,8,1,3
34242,29,8,1,4
34244,38,8,1,4
34245,28,8,1,3
34247,43,8,1,3
34250,36,8,1,2
34252,57,8,1,2
34253,44,8,1,1
34254,20,8,1,4
28495,63,6,1,1
28496,56,6,1,1
28498,70,6,1,1
34370,57,8,1,1
34371,60,8,1,1
34374,47,8,1,1
34376,43,8,1,1
34378,60,8,1,4
34379,53,8,1,1
3415,0,-6,1,3
3420,4,-6,1,3
3424,0,-6,1,3
3427,0,-6,1,3
3428,5,-6,1,4
3429,21,-6,1,1
3432,38,-6,1,4
3433,33,-6,1,4
3434,37,-6,1,1
9852,25,-4,1,3
9857,0,-4,1,3
9859,0,-4,1,3
9861,0,-4,1,3
9862,5,-4,1,3
9863,40,-4,1,2
15754,19,-2,1,3
15755,0,-2,1,3
15757,0,-2,1,4
15758,32,-2,1,3
15759,5,-2,1,2
20707,9,0,1,2
20709,20,0,1,3
28506,37,6,1,2
28507,24,6,1,4
28509,14,6,1,4
3452,17,-6,1,2
3453,33,-6,1,2
3454,3,-6,1,4
3455,0,-6,1,4
3456,31,-6,1,2
3457,0,-6,1,4
3458,28,-6,1,4
3459,0,-6,1,4
3460,35,-6,1,3
9879,8,-4,1,4
9881,0,-4,1,3
9882,7,-4,1,2
9883,19,-4,1,3
9885,32,-4,1,3
9886,27,-4,1,3
15783,37,-2,1,1
15784,18,-2,1,1
15785,22,-2,1,3
15786,4,-2,1,4
15790,6,-2,1,3
20720,6,0,1,4
20721,0,0,1,3
20722,17,0,1,4
28523,39,6,1,2
28525,40,6,1,4
34394,47,8,1,3
34395,41,8,1,3
34396,37,8,1,3
34401,34,8,1,4
34402,46,8,1,1
34403,34,8,1,4
9906,42,-4,1,1
9908,48,-4,1,1
9912,28,-4,1,1
9913,42,-4,1,1
9914,42,-4,1,1
15816,47,-2,1,2
15818,45,-2,1,1
15819,45,-2,1,1
15823,35,-2,1,2
15824,41,-2,1,1
20732,31,0,1,1
20733,41,0,1,1
20739,29,0,1,1
28539,28,6,1,1
28543,39,6,1,1
28545,47,6,1,1
28546,35,6,1,2
28547,42,6,1,1
28549,33,6,1,1
28550,28,6,1,2
28551,56,6,1,1
34425,42,8,1,1
34426,49,8,1,1
34427,34,8,1,2
34429,48,8,1,1
34430,49,8,1,1
34431,51,8,1,1
34434,42,8,1,1
34436,58,8,1,1
34437,42,8,1,1
34441,49,8,1,2
34442,38,8,1,1
34446,49,8,1,2
34449,56,8,1,1
34450,28,8,1,1
34451,60,8,1,2
34452,42,8,1,1
34453,63,8,1,2
34456,49,8,1,1
34458,34,8,1,1
34461,50,8,1,1
34462,47,8,1,2
34464,41,8,1,1
3560,25,-6,1,2
3561,0,-6,1,3
3562,12,-6,1,2
3563,8,-6,1,2
3564,0,-6,1,3
3565,5,-6,1,2
3566,0,-6,1,1
3567,43,-6,1,2
9985,0,-4,1,3
9986,0,-4,1,3
9987,0,-4,1,2
9988,3,-4,1,3
15911,6,-2,1,1
20786,0,0,1,4
20788,15,0,1,4
3607,0,-6,1,4
3608,9,-6,1,3
3610,14,-6,1,3
3611,23,-6,1,4
10027,19,-4,1,4
10028,31,-4,1,1
10029,0,-4,1,4
10031,0,-4,1,4
10033,5,-4,1,3
10034,0,-4,1,4
10035,5,-4,1,3
10037,3,-4,1,3
10038,28,-4,1,2
15942,28,-2,1,3
15943,19,-2,1,4
15944,0,-2,1,3
15945,0,-2,1,1
3641,0,-6,1,2
3645,69,-6,1,1
10056,24,-4,1,2
10060,56,-4,1,2
10062,21,-4,1,1
15970,42,-2,1,1
15972,38,-2,1,3
15974,22,-2,1,1
15975,40,-2,1,1
15977,26,-2,1,2
20828,15,0,1,3
20830,36,0,1,1
28653,38,6,1,3
28656,58,6,1,1
28659,62,6,1,1
28661,24,6,1,1
34652,30,8,1,2
34653,56,8,1,4
34657,37,8,1,2
34661,29,8,1,4
34663,51,8,1,1
34664,47,8,1,1
3676,0,-6,1,3
3677,22,-6,1,3
3678,0,-6,1,3
3679,11,-6,1,3
3680,6,-6,1,3
3681,0,-6,1,4
3682,44,-6,1,2
3684,17,-6,1,3
3685,5,-6,1,3
10089,42,-4,1,2
10090,0,-4,1,4
10091,3,-4,1,4
10093,48,-4,1,2
10094,9,-4,1,3
16000,38,-2,1,3
16001,15,-2,1,2
16003,0,-2,1,4
28690,27,6,1,3
28691,32,6,1,4
28693,35,6,1,3
28694,33,6,1,4
28695,33,6,1,3
28696,48,6,1,4
34712,43,8,1,4
34713,38,8,1,3
34716,30,8,1,3
34717,28,8,1,4
34718,36,8,1,4
34719,27,8,1,4
3792,30,-6,1,1
3794,52,-6,1,2
10223,14,-4,1,1
10225,25,-4,1,1
10227,40,-4,1,1
10230,23,-4,1,2
16073,35,-2,1,1
16076,34,-2,1,2
16078,41,-2,1,2
16080,34,-2,1,3
20941,45,0,1,1
20942,36,0,1,1
20943,35,0,1,1
28773,66,6,1,1
28775,59,6,1,1
34843,70,8,1,1
34845,60,8,1,1
34848,69,8,1,1
34852,25,8,1,1
34853,56,8,1,2
3925,47,-6,1,1
3926,47,-6,1,2
3927,35,-6,1,1
3928,37,-6,1,1
3929,42,-6,1,1
3930,48,-6,1,1
3931,42,-6,1,1
3932,35,-6,1,1
4095,48,-6,1,1
10565,56,-4,1,1
10571,55,-4,1,3
10575,55,-4,1,1
10576,51,-4,1,2
16371,56,-2,1,1
16372,39,-2,1,1
16374,53,-2,1,1
16375,56,-2,1,1
16376,40,-2,1,1
16377,59,-2,1,2
16378,34,-2,1,1
21170,55,0,1,1
21173,55,0,1,1
21175,56,0,1,1
29002,56,6,1,1
29003,61,6,1,1
29004,56,6,1,1
29007,54,6,1,1
29008,52,6,1,1
29010,55,6,1,1
35306,55,8,1,1
35310,49,8,1,1
35312,56,8,1,1
35314,45,8,1,1
35315,56,8,1,1
35316,55,8,1,1
35320,55,8,1,1
35322,61,8,1,1
35323,63,8,1,1
4193,30,-6,1,1
4197,5,-6,1,3
4201,23,-6,1,3
4204,33,-6,1,1
4206,39,-6,1,4
4207,12,-6,1,4
10657,28,-4,1,3
10658,18,-4,1,3
10659,8,-4,1,3
10661,40,-4,1,3
21240,17,0,1,4
35438,31,8,1,2
35441,36,8,1,1
35442,55,8,1,3
35444,56,8,1,1
35445,53,8,1,1
35446,63,8,1,1
35447,28,8,1,2
35448,27,8,1,2
4314,12,-6,1,3
4316,20,-6,1,1
4317,25,-6,1,3
4319,31,-6,1,1
4321,32,-6,1,2
4327,31,-6,1,2
4329,46,-6,1,3
10800,44,-4,1,2
10808,22,-4,1,3
10809,26,-4,1,2
10811,9,-4,1,2
10812,37,-4,1,3
16578,19,-2,1,1
16579,49,-2,1,2
16589,18,-2,1,2
16591,20,-2,1,1
21338,20,0,1,4
21339,31,0,1,4
21340,44,0,1,1
21341,23,0,1,2
21342,45,0,1,3
21343,26,0,1,3
21344,24,0,1,1
21345,18,0,1,2
21346,15,0,1,2
21347,46,0,1,2
21349,0,0,1,1
21350,34,0,1,4
29165,55,6,1,2
29167,56,6,1,1
29169,36,6,1,2
29170,48,6,1,1
29171,43,6,1,3
29172,44,6,1,2
29173,51,6,1,2
29180,38,6,1,3
35591,48,8,1,4
35593,47,8,1,2
35594,64,8,1,1
35596,57,8,1,1
35598,32,8,1,3
35600,45,8,1,1
35602,40,8,1,2
35605,40,8,1,3
35606,43,8,1,1
35607,28,8,1,1
35608,40,8,1,3
35609,58,8,1,1
35614,57,8,1,1
35616,42,8,1,3
35617,34,8,1,3
35618,39,8,1,4
35619,28,8,1,4
35620,44,8,1,3
35621,57,8,1,2
35622,21,8,1,3
35623,38,8,1,4
10912,50,-4,1,1
10913,20,-4,1,2
10914,56,-4,1,1
10915,40,-4,1,2
10916,47,-4,1,2
10917,39,-4,1,1
16693,54,-2,1,1
16694,49,-2,1,2
16695,44,-2,1,1
16696,34,-2,1,1
16697,46,-2,1,1
16698,39,-2,1,2
16699,51,-2,1,2
21417,41,0,1,1
21418,37,0,1,1
21419,41,0,1,1
21420,36,0,1,1
21421,55,0,1,1
21422,52,0,1,1
21423,31,0,1,2
29259,53,6,1,2
29260,48,6,1,1
35759,52,8,1,1
35761,40,8,1,1
35762,55,8,1,3
35763,45,8,1,1
35764,44,8,1,3
35765,58,8,1,2
35766,52,8,1,4
35767,55,8,1,4
4480,8,-6,1,3
4481,48,-6,1,3
4485,8,-6,1,4
4486,15,-6,1,4
4487,16,-6,1,2
4488,9,-6,1,4
4490,20,-6,1,3
10991,17,-4,1,3
10992,0,-4,1,4
10993,3,-4,1,3
10994,0,-4,1,3
16755,0,-2,1,4
16756,6,-2,1,4
16757,24,-2,1,4
16758,20,-2,1,4
21463,49,0,1,2
21464,13,0,1,2
21465,25,0,1,3
21466,0,0,1,3
21467,30,0,1,3
21468,14,0,1,3
21469,4,0,1,4
21470,0,0,1,4
29299,27,6,1,2
29300,13,6,1,3
29301,50,6,1,3
29302,34,6,1,4
35835,48,8,1,3
35836,37,8,1,4
35837,23,8,1,4
35839,25,8,1,3
35840,37,8,1,4
35842,18,8,1,1
35844,45,8,1,4
4582,15,-6,1,2
4584,18,-6,1,2
4587,22,-6,1,4
4588,3,-6,1,3
4589,28,-6,1,1
4591,5,-6,1,3
4592,0,-6,1,4
4593,0,-6,1,3
4594,0,-6,1,3
4596,0,-6,1,4
4598,0,-6,1,3
11065,1,-4,1,4
11066,34,-4,1,1
11068,23,-4,1,3
11069,25,-4,1,3
11072,0,-4,1,2
16823,12,-2,1,3
21538,17,0,1,4
21539,0,0,1,3
21540,32,0,1,1
21542,19,0,1,3
21544,23,0,1,3
29368,63,6,1,4
29370,56,6,1,1
29371,28,6,1,2
35940,70,8,1,1
35941,62,8,1,1
35942,63,8,1,1
35943,70,8,1,1
35944,70,8,1,1
35945,56,8,1,1
35946,53,8,1,1
35947,62,8,1,1
35948,49,8,1,1
4659,18,-6,1,2
4660,5,-6,1,2
4661,12,-6,1,2
4662,42,-6,1,1
4663,0,-6,1,3
4664,0,-6,1,3
4665,3,-6,1,3
4666,36,-6,1,2
4667,30,-6,1,3
4668,14,-6,1,3
11145,27,-4,1,1
11147,26,-4,1,2
11150,32,-4,1,3
16876,8,-2,1,1
16877,7,-2,1,2
16878,15,-2,1,4
16881,8,-2,1,4
21588,0,0,1,4
21590,0,0,1,4
21591,34,0,1,4
29405,28,6,1,1
36006,28,8,1,3
36008,31,8,1,4
36010,0,8,1,2
4802,0,-6,1,4
4803,0,-6,1,4
4804,6,-6,1,1
4805,9,-6,1,3
4806,11,-6,1,4
4807,8,-6,1,3
4808,7,-6,1,2
4809,32,-6,1,2
11248,0,-4,1,3
11249,40,-4,1,2
11250,27,-4,1,2
17007,12,-2,1,4
17008,17,-2,1,2
17010,28,-2,1,4
17013,4,-2,1,3
21691,33,0,1,2
21693,0,0,1,3
21695,18,0,1,3
29517,37,6,1,4
29518,33,6,1,3
29519,30,6,1,3
29520,31,6,1,3
29521,36,6,1,3
36169,18,8,1,1
36170,39,8,1,2
36172,15,8,1,3
4820,15,-6,1,4
4822,36,-6,1,1
4824,34,-6,1,3
4825,13,-6,1,3
4826,0,-6,1,3
4827,28,-6,1,3
4829,9,-6,1,3
4830,0,-6,1,4
4831,46,-6,1,3
4834,21,-6,1,3
4835,0,-6,1,4
4837,27,-6,1,2
11262,32,-4,1,1
11264,0,-4,1,3
11265,19,-4,1,3
11266,29,-4,1,3
11267,8,-4,1,4
11269,41,-4,1,2
11273,27,-4,1,3
17016,38,-2,1,3
17017,52,-2,1,2
17020,54,-2,1,2
17025,35,-2,1,3
17029,14,-2,1,2
21705,33,0,1,2
21708,0,0,1,2
21709,35,0,1,2
21711,36,0,1,2
21712,52,0,1,2
29529,46,6,1,2
29530,52,6,1,1
29531,44,6,1,3
29535,47,6,1,4
36180,47,8,1,1
36181,58,8,1,2
36183,41,8,1,4
36185,42,8,1,1
36186,53,8,1,2
36187,40,8,1,1
36188,52,8,1,1
36189,41,8,1,3
36191,49,8,1,2
36193,13,8,1,2
36197,43,8,1,2
36198,47,8,1,2
36199,26,8,1,3
36201,45,8,1,2
11361,44,-4,1,2
11362,44,-4,1,4
11363,48,-4,1,2
11364,42,-4,1,1
11365,48,-4,1,1
11366,42,-4,1,1
11367,47,-4,1,1
11368,42,-4,1,1
17089,50,-2,1,1
17090,48,-2,1,1
17091,41,-2,1,2
17092,48,-2,1,2
21779,26,0,1,2
21780,52,0,1,2
21781,56,0,1,1
21782,56,0,1,1
21783,35,0,1,2
4999,31,-6,1,4
5000,0,-6,1,3
5001,0,-6,1,2
5002,6,-6,1,4
5003,14,-6,1,4
5004,37,-6,1,2
5005,0,-6,1,4
11435,29,-4,1,2
11437,16,-4,1,3
11440,0,-4,1,2
11441,0,-4,1,2
11445,9,-4,1,3
11446,0,-4,1,4
17164,42,-2,1,4
21831,39,0,1,2
21834,19,0,1,3
29680,48,6,1,3
29681,42,6,1,3
29683,37,6,1,2
5316,12,-6,1,3
5317,12,-6,1,2
5318,3,-6,1,1
5319,38,-6,1,2
5321,21,-6,1,2
5322,0,-6,1,3
5323,0,-6,1,3
11738,14,-4,1,3
11742,0,-4,1,4
11744,18,-4,1,3
11745,10,-4,1,3
11747,29,-4,1,3
11748,3,-4,1,4
17445,16,-2,1,2
17447,7,-2,1,2
17448,0,-2,1,2
17450,12,-2,1,3
22070,5,0,1,3
22071,17,0,1,2
22072,0,0,1,3
22073,16,0,1,3
29903,9,6,1,4
29904,33,6,1,4
22184,45,0,1,1
22185,0,0,1,2
22186,38,0,1,4
22187,13,0,1,3
22188,0,0,1,2
30019,23,6,1,3
30020,30,6,1,4
30021,26,6,1,2
30022,46,6,1,3
30023,17,6,1,4
30024,37,6,1,2
30025,34,6,1,3
30026,6,6,1,3
37074,7,8,1,4
37076,44,8,1,3
37077,33,8,1,2
37078,23,8,1,4
37079,60,8,1,4
37081,37,8,1,4
37084,48,8,1,3
5816,20,-6,1,1
5817,22,-6,1,2
5818,38,-6,1,3
5819,22,-6,1,2
5820,0,-6,1,4
12226,19,-4,1,1
12227,12,-4,1,3
12228,0,-4,1,3
12229,0,-4,1,2
12230,39,-4,1,2
12231,0,-4,1,3
12232,12,-4,1,2
12233,32,-4,1,3
12234,24,-4,1,1
12235,24,-4,1,2
12236,42,-4,1,1
12237,32,-4,1,2
12238,27,-4,1,2
12239,24,-4,1,1
12240,18,-4,1,4
12241,18,-4,1,2
12242,46,-4,1,3
17869,37,-2,1,1
17870,32,-2,1,3
17871,20,-2,1,2
17872,37,-2,1,2
17873,23,-2,1,1
17874,14,-2,1,1
17875,20,-2,1,3
17876,26,-2,1,2
17877,13,-2,1,2
22416,31,0,1,3
22417,22,0,1,3
22418,16,0,1,3
22419,32,0,1,3
22421,42,0,1,2
22422,14,0,1,2
22423,0,0,1,1
30230,35,6,1,4
30231,11,6,1,3
30232,32,6,1,3
30233,38,6,1,4
30234,24,6,1,2
30235,31,6,1,3
30236,46,6,1,2
37453,55,8,1,2
37454,25,8,1,4
37455,27,8,1,4
37456,26,8,1,4
37457,0,8,1,1
37458,38,8,1,4
37459,25,8,1,4
37460,57,8,1,3
37461,47,8,1,4
37462,58,8,1,4
37463,49,8,1,1
37464,58,8,1,1
37465,9,8,1,4
37466,43,8,1,4
37467,47,8,1,1
37468,39,8,1,2
37469,27,8,1,2
37470,32,8,1,4
37471,27,8,1,4
37472,50,8,1,3
37473,60,8,1,2
37474,45,8,1,3
5920,14,-6,1,1
5921,6,-6,1,3
5922,37,-6,1,2
5923,22,-6,1,1
5927,36,-6,1,2
5928,0,-6,1,3
5929,8,-6,1,4
5930,46,-6,1,3
5931,43,-6,1,1
5932,14,-6,1,1
5933,11,-6,1,3
5934,0,-6,1,3
5935,48,-6,1,2
5936,27,-6,1,3
5943,0,-6,1,2
5944,0,-6,1,2
5945,14,-6,1,2
12331,27,-4,1,3
12338,21,-4,1,4
12341,28,-4,1,2
12343,30,-4,1,2
12348,42,-4,1,2
17956,43,-2,1,1
17957,38,-2,1,2
17959,15,-2,1,4
17961,25,-2,1,2
17965,23,-2,1,1
17966,10,-2,1,2
17967,56,-2,1,3
22479,21,0,1,2
22481,36,0,1,3
22482,26,0,1,1
22483,43,0,1,3
22487,47,0,1,2
22489,36,0,1,3
22494,38,0,1,1
22495,47,0,1,4
22496,0,0,1,2
22497,13,0,1,3
30286,40,6,1,2
30289,35,6,1,2
30290,30,6,1,4
30291,30,6,1,1
30292,32,6,1,1
30294,51,6,1,4
30295,18,6,1,4
30297,56,6,1,2
30298,50,6,1,2
30299,26,6,1,3
37566,37,8,1,1
37571,8,8,1,4
37572,27,8,1,2
37573,59,8,1,2
37574,34,8,1,2
37575,53,8,1,2
37576,49,8,1,3
37580,60,8,1,4
5981,0,-6,1,3
5982,0,-6,1,4
5987,5,-6,1,3
5989,0,-6,1,4
12374,11,-4,1,3
12375,15,-4,1,3
12378,0,-4,1,2
12380,11,-4,1,3
12381,0,-4,1,4
12383,0,-4,1,2
17982,8,-2,1,3
22518,41,0,1,3
22520,4,0,1,4
22521,13,0,1,3
6028,0,-6,1,4
6029,23,-6,1,4
6030,25,-6,1,3
6031,0,-6,1,3
6032,50,-6,1,3
6033,0,-6,1,4
6034,26,-6,1,2
6035,38,-6,1,3
6036,8,-6,1,2
6037,49,-6,1,3
6038,4,-6,1,2
6039,49,-6,1,1
6040,7,-6,1,3
6041,24,-6,1,2
6042,52,-6,1,2
6043,0,-6,1,3
6044,0,-6,1,2
12417,14,-4,1,1
12418,34,-4,1,2
12419,10,-4,1,3
12420,27,-4,1,2
12421,38,-4,1,2
12422,4,-4,1,3
12423,47,-4,1,3
12424,0,-4,1,2
12425,0,-4,1,3
12426,43,-4,1,4
12427,50,-4,1,1
12428,26,-4,1,3
12429,49,-4,1,3
12430,29,-4,1,3
12431,0,-4,1,4
12432,10,-4,1,3
12433,26,-4,1,3
12434,38,-4,1,1
12435,0,-4,1,3
12436,9,-4,1,2
12437,37,-4,1,1
12438,40,-4,1,4
12439,25,-4,1,3
18014,17,-2,1,3
18015,19,-2,1,2
18016,2,-2,1,3
18017,40,-2,1,3
18018,41,-2,1,3
18019,21,-2,1,3
18020,35,-2,1,3
18021,34,-2,1,2
18022,16,-2,1,2
18023,0,-2,1,4
18024,52,-2,1,2
18026,50,-2,1,3
18027,6,-2,1,4
18028,37,-2,1,3
6091,0,-6,1,4
6092,0,-6,1,3
6093,0,-6,1,3
6094,4,-6,1,3
6097,0,-6,1,4
18070,31,-2,1,3
18072,0,-2,1,4
22608,11,0,1,2
6117,35,-6,1,1
12503,2,-4,1,4
12504,0,-4,1,4
12505,0,-4,1,3
12506,7,-4,1,3
18089,9,-2,1,4
18092,29,-2,1,1
18093,30,-2,1,1
18095,17,-2,1,3
18097,51,-2,1,1
22622,37,0,1,2
22624,45,0,1,2
22625,40,0,1,2
22626,4,0,1,4
30376,49,6,1,2
30380,41,6,1,4
37746,69,8,1,1
37747,33,8,1,4
37748,60,8,1,1
37749,63,8,1,1
37751,24,8,1,4
37755,38,8,1,2
37756,36,8,1,4
37757,30,8,1,1
37758,49,8,1,2
12588,52,-4,1,1
12589,55,-4,1,1
12590,53,-4,1,1
18179,35,-2,1,2
18180,43,-2,1,1
18181,63,-2,1,2
18182,60,-2,1,1
18183,30,-2,1,1
18184,55,-2,1,1
22696,39,0,1,1
6226,53,-6,1,1
6444,0,-6,1,4
12802,0,-4,1,4
6471,13,-6,1,2
6474,13,-6,1,2
6475,8,-6,1,3
6479,7,-6,1,3
6480,41,-6,1,1
6481,34,-6,1,3
6484,17,-6,1,4
6485,8,-6,1,3
6486,56,-6,1,2
6487,46,-6,1,1
6488,50,-6,1,2
12831,33,-4,1,3
12832,31,-4,1,3
12834,21,-4,1,2
12836,21,-4,1,2
12837,10,-4,1,2
12838,27,-4,1,1
12842,7,-4,1,3
12843,41,-4,1,3
12844,37,-4,1,2
12846,11,-4,1,2
12847,0,-4,1,4
12848,6,-4,1,4
12849,30,-4,1,2
12852,6,-4,1,2
12853,26,-4,1,1
12854,23,-4,1,3
18412,6,-2,1,4
18413,48,-2,1,1
18414,48,-2,1,1
18415,12,-2,1,4
18417,13,-2,1,3
18419,2,-2,1,4
18420,16,-2,1,1
18422,6,-2,1,4
18423,31,-2,1,2
18425,29,-2,1,4
18426,40,-2,1,1
18429,7,-2,1,3
22866,21,0,1,2
22867,52,0,1,1
22868,36,0,1,2
22869,32,0,1,1
22870,29,0,1,2
22878,10,0,1,2
22879,34,0,1,3
22882,35,0,1,3
30612,32,6,1,2
30613,42,6,1,2
30615,57,6,1,2
30617,39,6,1,3
30620,49,6,1,4
30621,25,6,1,3
30622,25,6,1,3
30623,22,6,1,2
38174,55,8,1,3
38175,52,8,1,1
38177,47,8,1,1
38178,50,8,1,1
38179,48,8,1,2
38180,33,8,1,1
38182,0,8,1,4
38183,32,8,1,4
38185,47,8,1,2
38186,42,8,1,1
38191,30,8,1,4
366,39,-6,1,2
372,40,-6,1,3
378,29,-6,1,3
380,45,-6,1,3
381,25,-6,1,3
6842,6,-4,1,2
6844,3,-4,1,3
6845,42,-4,1,3
6846,14,-4,1,3
6847,40,-4,1,2
6852,57,-4,1,1
6853,0,-4,1,4
13221,37,-2,1,3
13222,56,-2,1,1
13223,56,-2,1,1
13224,18,-2,1,2
13225,36,-2,1,3
13226,41,-2,1,3
13230,35,-2,1,4
18690,49,0,1,1
18692,0,0,1,4
18693,19,0,1,2
18695,28,0,1,1
18696,27,0,1,2
18698,17,0,1,1
18700,2,0,1,3
26597,51,6,1,1
26600,47,6,1,2
26601,51,6,1,1
26602,31,6,1,2
26603,40,6,1,2
26605,60,6,1,1
26607,57,6,1,1
26609,17,6,1,2
31017,33,8,1,4
31022,45,8,1,2
31025,59,8,1,1
31026,29,8,1,1
31028,19,8,1,4
31029,19,8,1,1
31031,48,8,1,2
31032,67,8,1,1
31033,33,8,1,1
31039,47,8,1,3
31040,36,8,1,4
31041,60,8,1,1
7120,21,-4,1,2
26788,46,6,1,2
26790,57,6,1,2
31399,67,8,1,1
31402,56,8,1,2
31403,42,8,1,3
1393,47,-6,1,1
1394,0,-6,1,3
1395,0,-6,1,1
1396,40,-6,1,3
1397,35,-6,1,1
1398,10,-6,1,2
1399,9,-6,1,1
1400,47,-6,1,1
1401,20,-6,1,1
1402,47,-6,1,1
1403,20,-6,1,1
7911,23,-4,1,1
7914,49,-4,1,2
7919,26,-4,1,1
7920,33,-4,1,2
7922,46,-4,1,4
7924,33,-4,1,2
7926,44,-4,1,1
7927,24,-4,1,1
14137,43,-2,1,2
14138,44,-2,1,1
14141,36,-2,1,1
14142,41,-2,1,2
14145,34,-2,1,2
14146,40,-2,1,2
14148,12,-2,1,1
14151,49,-2,1,1
19377,46,0,1,1
19380,28,0,1,3
19381,48,0,1,3
19383,30,0,1,1
19384,55,0,1,1
27245,44,6,1,1
27247,41,6,1,2
27251,68,6,1,1
27253,66,6,1,1
27256,31,6,1,2
27258,51,6,1,1
32274,34,8,1,3
32277,40,8,1,2
32278,35,8,1,1
32279,26,8,1,4
32280,45,8,1,1
32281,47,8,1,2
32284,49,8,1,1
32285,36,8,1,4
32286,56,8,1,1
32290,33,8,1,3
32291,0,8,1,3
32292,58,8,1,1
32295,51,8,1,3
32297,50,8,1,2
32298,47,8,1,1
1495,0,-6,1,3
1496,35,-6,1,3
1497,52,-6,1,1
1499,0,-6,1,3
1500,13,-6,1,3
1501,42,-6,1,2
1502,53,-6,1,3
1504,43,-6,1,2
8008,0,-4,1,4
8009,20,-4,1,2
8010,39,-4,1,2
8011,36,-4,1,1
8013,28,-4,1,2
8014,39,-4,1,2
8015,0,-4,1,3
8017,41,-4,1,3
8018,32,-4,1,3
8019,18,-4,1,2
8020,43,-4,1,1
8023,48,-4,1,1
8024,7,-4,1,3
8025,31,-4,1,2
8026,11,-4,1,3
14216,47,-2,1,2
14218,42,-2,1,3
14221,33,-2,1,2
14223,19,-2,1,3
14225,44,-2,1,2
14226,22,-2,1,3
